PID, Wait Time, Turnaround, Response2, 1625, 1644, 0
3, 88, 109, 2
4, 84, 96, 5
5, 29, 89, 0
6, 76, 91, 75
7, 98, 122, 70
8, 1176, 1191, 73
9, 20, 52, 3
10, 21, 28, 17
11, 1465, 1509, 1325
12, 1166, 1168, 20
13, 1363, 1404, 1294
14, 19, 38, 0
15, 1456, 1500, 1299
16, 1121, 1150, 27
17, 541, 570, 10
18, 86, 116, 10
19, 15, 43, 3
20, 980, 1000, 853
21, 64, 88, 4
22, 7, 29, 1
23, 783, 796, 510
24, 91, 102, 58
25, 938, 958, 812
26, 10, 45, 5
27, 850, 889, 802
28, 990, 1005, 941
29, 773, 809, 463
30, 859, 868, 788
31, 1322, 1387, 1159
32, 3, 29, 0
33, 665, 674, 431
34, 405, 425, 7
35, 945, 958, 879
36, 158, 198, 0
37, 1271, 1295, 1101
38, 13, 29, 2
39, 15, 36, 0
40, 1223, 1239, 1081
41, 1161, 1174, 1073
42, 1030, 1054, 920
43, 331, 360, 191
44, 15, 40, 0
45, 146, 161, 102
46, 46, 66, 12
47, 181, 196, 86
48, 46, 67, 4
49, 1176, 1202, 1010
50, 41, 77, 1
51, 11, 15, 6
52, 631, 640, 584
53, 72, 138, 45
54, 17, 33, 4
55, 510, 522, 224
56, 859, 903, 787
57, 825, 832, 781
58, 206, 227, 206
59, 953, 984, 902
60, 5, 18, 0
61, 32, 94, 3
62, 21, 34, 4
63, 442, 461, 147
64, 154, 168, 140
65, 974, 993, 846
66, 673, 699, 597
67, 183, 192, 128
68, 8, 26, 0
69, 202, 213, 109
70, 43, 75, 15
71, 64, 91, 17
72, 15, 31, 0
73, 713, 767, 645
74, 463, 478, 388
75, 538, 582, 514
76, 297, 330, 45
77, 350, 371, 350
78, 694, 716, 582
79, 746, 754, 715
80, 22, 45, 1
81, 420, 435, 306
82, 12, 17, 3
83, 405, 423, 290
84, 229, 294, 10
85, 651, 663, 651
86, 516, 561, 496
87, 45, 72, 1
88, 3, 21, 2
89, 91, 142, 30
90, 10, 23, 0
91, 49, 66, 0
92, 23, 46, 0
93, 17, 23, 5
94, 34, 43, 21
95, 476, 519, 401
96, 31, 59, 19
97, 33, 49, 12
98, 107, 144, 41
99, 478, 535, 377
100, 211, 223, 120
