PID, Wait Time, Turnaround, Response2, 2523, 2554, 0
3, 1442, 1466, 1
4, 1428, 1435, 6
5, 56, 100, 0
6, 1620, 1628, 1503
7, 1770, 1793, 1734
8, 1845, 1853, 1728
9, 49, 77, 6
10, 1177, 1192, 1177
11, 2238, 2302, 2090
12, 1843, 1853, 1843
13, 2190, 2227, 2065
14, 27, 46, 3
15, 2286, 2348, 2066
16, 1807, 1852, 1663
17, 1103, 1128, 947
18, 146, 182, 47
19, 24, 53, 2
20, 1591, 1612, 1369
21, 532, 549, 22
22, 10, 44, 8
23, 1288, 1314, 1077
24, 993, 1014, 884
25, 1542, 1553, 1335
26, 22, 62, 2
27, 1396, 1442, 1328
28, 1622, 1642, 1560
29, 1278, 1310, 1028
30, 1427, 1433, 1327
31, 2179, 2262, 1929
32, 5, 47, 5
33, 1125, 1149, 998
34, 939, 961, 825
35, 1609, 1614, 1499
36, 669, 717, 9
37, 2149, 2170, 1871
38, 28, 49, 3
39, 44, 58, 5
40, 2103, 2122, 1860
41, 2016, 2024, 1858
42, 1784, 1806, 1605
43, 796, 821, 750
44, 41, 74, 12
45, 590, 610, 348
46, 94, 122, 26
47, 609, 615, 388
48, 105, 123, 31
49, 2064, 2086, 1797
50, 101, 149, 77
51, 17, 20, 10
52, 1185, 1190, 1120
53, 492, 571, 338
54, 250, 277, 52
55, 1007, 1030, 802
56, 1622, 1671, 1478
57, 1520, 1531, 1471
58, 785, 806, 785
59, 1770, 1797, 1703
60, 4, 24, 0
61, 41, 101, 15
62, 126, 159, 4
63, 937, 965, 725
64, 723, 745, 723
65, 1791, 1821, 1645
66, 1352, 1373, 1219
67, 771, 779, 715
68, 35, 45, 9
69, 751, 766, 708
70, 85, 121, 77
71, 458, 490, 188
72, 39, 64, 4
73, 1451, 1499, 1333
74, 1010, 1039, 920
75, 1181, 1221, 1138
76, 845, 875, 648
77, 894, 915, 894
78, 1462, 1481, 1271
79, 1516, 1540, 1516
80, 52, 65, 4
81, 998, 1023, 852
82, 74, 87, 74
83, 1008, 1025, 843
84, 740, 800, 550
85, 1461, 1473, 1461
86, 1192, 1253, 1192
87, 283, 315, 114
88, 0, 34, 0
89, 297, 364, 297
90, 20, 30, 1
91, 189, 209, 101
92, 40, 61, 1
93, 12, 22, 8
94, 129, 137, 85
95, 1219, 1264, 1097
96, 294, 327, 229
97, 333, 341, 246
98, 570, 617, 415
99, 1253, 1317, 1084
100, 791, 812, 678
