PID, Wait Time, Turnaround, Response2, 4117, 4126, 11
3, 2928, 2942, 17
4, 4310, 4368, 3819
5, 9370, 9373, 9370
6, 114, 129, 12
7, 2650, 2690, 72
8, 4850, 4871, 4363
9, 29, 39, 6
10, 2817, 2859, 2500
11, 8428, 8468, 8184
12, 7954, 7987, 7552
13, 9672, 9694, 9280
14, 5332, 5342, 4308
15, 3455, 3514, 2804
16, 882, 895, 1
17, 196, 212, 25
18, 388, 411, 53
19, 983, 995, 72
20, 5539, 5588, 4257
21, 1857, 1866, 1362
22, 5492, 5513, 4273
23, 4783, 4794, 4283
24, 4983, 4993, 4291
25, 2490, 2498, 2401
26, 5835, 5848, 5513
27, 3990, 4048, 3585
28, 9049, 9063, 8056
29, 9298, 9313, 9156
30, 5818, 5833, 5503
31, 6697, 6704, 5521
32, 7113, 7175, 5541
33, 7170, 7191, 5544
34, 816, 824, 93
35, 7260, 7289, 5551
36, 2121, 2139, 1260
37, 1886, 1909, 1275
38, 9665, 9676, 9113
39, 7806, 7817, 7344
40, 6520, 6547, 5526
41, 2155, 2183, 1266
42, 2763, 2776, 2601
43, 4650, 4697, 4155
44, 7460, 7471, 7296
45, 1390, 1392, 1243
46, 2483, 2498, 2216
47, 9490, 9499, 9035
48, 8123, 8125, 7880
49, 7175, 7197, 5448
50, 3211, 3221, 2532
51, 1888, 1910, 1211
52, 8367, 8376, 7866
53, 3881, 3892, 3355
54, 9501, 9559, 8977
55, 5017, 5046, 4048
56, 962, 1018, 73
57, 992, 1007, 76
58, 798, 812, 85
59, 713, 743, 121
60, 704, 726, 126
61, 4665, 4688, 3996
62, 771, 785, 167
63, 8614, 8665, 7771
64, 8473, 8487, 7789
65, 9399, 9450, 8882
66, 1935, 1972, 1069
67, 627, 641, 242
68, 437, 447, 245
69, 8702, 8721, 7767
70, 2625, 2629, 2329
71, 5969, 5985, 5230
72, 1796, 1843, 1018
73, 6626, 6684, 5236
74, 8082, 8088, 7727
75, 6990, 7008, 6990
76, 6182, 6210, 5216
77, 6869, 6887, 5227
78, 1102, 1108, 962
79, 7214, 7221, 6972
80, 7464, 7479, 6988
81, 3615, 3669, 3080
82, 4616, 4622, 3811
83, 4725, 4748, 3813
84, 8438, 8457, 7659
85, 7430, 7447, 6963
86, 2923, 2950, 2178
87, 9291, 9340, 8683
88, 7267, 7309, 6960
89, 2574, 2582, 2178
90, 4783, 4794, 3772
91, 2872, 2908, 2184
92, 2005, 2018, 1773
93, 1619, 1682, 854
94, 6463, 6527, 5091
95, 5380, 5407, 5100
96, 5844, 5850, 5109
97, 3409, 3449, 2931
98, 7729, 7751, 7525
99, 7720, 7730, 7531
100, 2582, 2596, 2093
