PID, Wait Time, Turnaround, Response2, 12705, 12727, 9
3, 4944, 4980, 5
4, 5044, 5096, 23
5, 11785, 11796, 11239
6, 4281, 4301, 12
7, 10391, 10402, 9715
8, 9712, 9714, 9712
9, 4438, 4442, 4438
10, 7882, 7901, 6796
11, 9096, 9109, 8204
12, 577, 608, 7
13, 11358, 11367, 11183
14, 2436, 2442, 1958
15, 11087, 11109, 9651
16, 9282, 9299, 8164
17, 4814, 4820, 4359
18, 12518, 12537, 11110
19, 7321, 7360, 6689
20, 7421, 7429, 6706
21, 338, 352, 19
22, 1393, 1406, 675
23, 12017, 12079, 11091
24, 4192, 4253, 3194
25, 7974, 7996, 6663
26, 4220, 4236, 3187
27, 1147, 1195, 649
28, 1028, 1056, 660
29, 2030, 2073, 1826
30, 7278, 7285, 6658
31, 10872, 10891, 9502
32, 10818, 10832, 9511
33, 11950, 12003, 11028
34, 6441, 6456, 5496
35, 11947, 11957, 11026
36, 5480, 5484, 5480
37, 5338, 5362, 4200
38, 10589, 10600, 9478
39, 4741, 4757, 4204
40, 5968, 6026, 5441
41, 5850, 5893, 5434
42, 12070, 12100, 10947
43, 1071, 1088, 515
44, 5133, 5145, 4151
45, 5808, 5813, 5397
46, 5248, 5273, 4124
47, 246, 257, 33
48, 5782, 5801, 5371
49, 1492, 1555, 448
50, 4931, 4981, 4096
51, 816, 860, 450
52, 6839, 6843, 6430
53, 5743, 5753, 5333
54, 11173, 11226, 10828
55, 68, 79, 39
56, 3805, 3843, 2890
57, 7691, 7724, 6390
58, 4868, 4882, 4047
59, 8257, 8310, 7751
60, 11578, 11585, 10795
61, 11896, 11915, 10796
62, 9137, 9161, 7742
63, 2694, 2758, 1495
64, 3747, 3782, 2847
65, 7975, 8012, 7729
66, 9758, 9795, 9197
67, 7541, 7563, 6314
68, 8995, 9026, 7710
69, 1267, 1335, 299
70, 2189, 2223, 1420
71, 11488, 11510, 10707
72, 8166, 8180, 7673
73, 8978, 9030, 7671
74, 145, 187, 18
75, 8930, 8962, 7666
76, 11884, 11900, 10663
77, 6989, 7039, 6221
78, 3138, 3150, 2722
79, 1027, 1045, 223
80, 9499, 9507, 9084
81, 5843, 5871, 5092
82, 1247, 1324, 204
83, 4948, 4976, 3814
84, 9443, 9495, 9030
85, 2397, 2415, 1295
86, 10285, 10320, 9040
87, 2532, 2559, 1289
88, 5917, 5939, 5031
89, 597, 647, 153
90, 11564, 11581, 10556
91, 3585, 3599, 2624
92, 10298, 10360, 9010
93, 5613, 5620, 5026
94, 4059, 4063, 3754
95, 2304, 2322, 1265
96, 6921, 6952, 6100
97, 5941, 5972, 5007
98, 9783, 9793, 8968
99, 2278, 2292, 1235
100, 8485, 8513, 7482
