PID, Wait Time, Turnaround, Response2, 0, 31, 0
3, 8, 26, 0
4, 3, 18, 1
5, 5, 13, 2
6, 0, 21, 0
7, 3, 41, 0
8, 3, 73, 0
9, 0, 27, 0
10, 0, 59, 0
11, 0, 14, 0
12, 4, 25, 0
13, 3, 42, 0
14, 0, 12, 0
15, 0, 44, 0
16, 0, 35, 0
17, 0, 11, 0
18, 0, 10, 0
19, 5, 58, 0
20, 3, 57, 0
21, 51, 69, 0
22, 4, 21, 0
23, 11, 47, 1
24, 27, 67, 4
25, 7, 53, 1
26, 6, 30, 1
27, 2, 12, 0
28, 0, 64, 0
29, 0, 5, 0
30, 0, 15, 0
31, 0, 16, 0
32, 0, 29, 0
33, 0, 7, 0
34, 4, 62, 0
35, 0, 14, 0
36, 0, 28, 0
37, 0, 9, 0
38, 12, 25, 0
39, 5, 38, 0
40, 1, 6, 0
41, 0, 50, 0
42, 0, 27, 0
43, 0, 2, 0
44, 0, 33, 0
45, 0, 51, 0
46, 1, 18, 0
47, 5, 25, 0
48, 33, 46, 0
49, 15, 73, 6
50, 45, 69, 2
51, 12, 60, 0
52, 7, 60, 5
53, 2, 21, 0
54, 9, 20, 0
55, 14, 22, 2
56, 12, 53, 12
57, 0, 35, 0
58, 0, 30, 0
59, 11, 31, 0
60, 5, 18, 0
61, 1, 27, 1
62, 0, 55, 0
63, 24, 48, 0
64, 7, 77, 0
65, 18, 31, 1
66, 4, 12, 1
67, 0, 58, 0
68, 1, 58, 1
69, 0, 42, 0
70, 0, 15, 0
71, 1, 15, 0
72, 1, 48, 0
73, 8, 18, 0
74, 0, 48, 0
75, 0, 27, 0
76, 8, 35, 0
77, 46, 60, 6
78, 8, 34, 0
79, 4, 9, 0
80, 3, 51, 2
81, 3, 16, 0
82, 0, 14, 0
83, 0, 19, 0
84, 0, 54, 0
85, 7, 29, 0
86, 33, 89, 0
87, 7, 19, 0
88, 9, 30, 0
89, 0, 15, 0
90, 25, 47, 0
91, 4, 24, 0
92, 4, 26, 0
93, 0, 7, 0
94, 0, 7, 0
95, 23, 81, 0
96, 2, 7, 0
97, 9, 60, 0
98, 2, 23, 1
99, 13, 42, 3
100, 1, 14, 0
