PID, Wait Time, Turnaround, Response2, 102, 133, 20
3, 6258, 6282, 4986
4, 6140, 6147, 4980
5, 1710, 1754, 90
6, 6782, 6790, 6250
7, 7399, 7422, 7227
8, 7735, 7743, 7240
9, 2564, 2592, 2029
10, 4923, 4938, 4923
11, 9402, 9466, 8766
12, 7856, 7866, 7856
13, 9254, 9291, 8745
14, 2738, 2757, 2013
15, 9706, 9768, 8756
16, 7784, 7829, 7194
17, 4823, 4848, 4180
18, 3867, 3903, 2773
19, 2722, 2751, 1982
20, 7071, 7092, 6148
21, 4108, 4125, 2757
22, 82, 116, 24
23, 5796, 5822, 4834
24, 4605, 4626, 4147
25, 7004, 7015, 6140
26, 1251, 1291, 75
27, 6450, 6496, 6147
28, 7363, 7383, 7096
29, 5989, 6021, 4792
30, 6634, 6640, 6155
31, 9696, 9779, 8639
32, 1901, 1943, 1901
33, 5311, 5335, 4792
34, 4616, 4638, 4093
35, 7526, 7531, 7055
36, 3732, 3780, 2665
37, 9733, 9754, 8612
38, 187, 208, 2
39, 267, 281, 16
40, 9685, 9704, 8612
41, 9287, 9295, 8636
42, 8365, 8387, 7623
43, 4254, 4279, 4052
44, 445, 478, 74
45, 3353, 3373, 2633
46, 1570, 1598, 935
47, 3539, 3545, 2642
48, 1657, 1675, 949
49, 9685, 9707, 8583
50, 1950, 1998, 1758
51, 1057, 1060, 950
52, 6276, 6281, 5982
53, 3138, 3217, 2621
54, 2316, 2343, 1753
55, 5555, 5578, 4599
56, 8092, 8141, 7499
57, 7710, 7721, 7513
58, 4613, 4634, 4613
59, 8794, 8821, 8513
60, 193, 213, 70
61, 1471, 1531, 870
62, 1367, 1400, 877
63, 5502, 5530, 4557
64, 4584, 4606, 4584
65, 9103, 9133, 8489
66, 7354, 7375, 6788
67, 4837, 4845, 4588
68, 569, 579, 39
69, 4828, 4843, 4591
70, 1121, 1157, 841
71, 3603, 3635, 2505
72, 500, 525, 86
73, 7889, 7937, 7406
74, 6240, 6269, 5820
75, 6900, 6940, 6741
76, 5519, 5549, 4556
77, 5818, 5839, 5818
78, 8128, 8147, 7354
79, 8390, 8414, 8390
80, 2170, 2183, 1502
81, 6389, 6414, 5774
82, 2397, 2410, 2397
83, 6469, 6486, 5790
84, 5331, 5391, 4460
85, 8348, 8360, 8348
86, 7297, 7358, 7297
87, 3445, 3477, 2375
88, 63, 97, 63
89, 3637, 3704, 3637
90, 1915, 1925, 1436
91, 2978, 2998, 2361
92, 394, 415, 105
93, 219, 229, 113
94, 2577, 2585, 2368
95, 7668, 7713, 7227
96, 3868, 3901, 3600
97, 4028, 4036, 3620
98, 5014, 5061, 4356
99, 7886, 7950, 7214
100, 6138, 6159, 5643
