PID, Wait Time, Turnaround, Response2, 0, 29, 0
3, 15, 57, 0
4, 10, 41, 10
5, 8, 40, 8
6, 0, 43, 0
7, 1, 58, 0
8, 22, 88, 4
9, 3, 27, 1
10, 6, 89, 2
11, 0, 7, 0
12, 6, 35, 0
13, 5, 58, 0
14, 6, 14, 0
15, 0, 44, 0
16, 0, 57, 0
17, 0, 22, 0
18, 0, 42, 0
19, 8, 89, 0
20, 4, 73, 0
21, 138, 154, 0
22, 11, 55, 3
23, 20, 70, 0
24, 64, 124, 55
25, 38, 78, 13
26, 28, 58, 8
27, 0, 26, 0
28, 22, 111, 10
29, 43, 56, 43
30, 16, 31, 0
31, 15, 27, 7
32, 2, 39, 2
33, 0, 15, 0
34, 12, 75, 0
35, 0, 9, 0
36, 0, 52, 0
37, 0, 13, 0
38, 29, 34, 0
39, 2, 50, 0
40, 7, 10, 2
41, 3, 69, 3
42, 0, 33, 0
43, 0, 2, 0
44, 0, 38, 0
45, 603, 669, 0
46, 64, 110, 4
47, 9, 54, 0
48, 4, 22, 3
49, 11, 78, 1
50, 90, 146, 90
51, 40, 128, 40
52, 34, 84, 19
53, 13, 63, 0
54, 55, 82, 55
55, 60, 89, 57
56, 464, 505, 464
57, 26, 60, 6
58, 17, 51, 2
59, 497, 504, 442
60, 101, 124, 21
61, 1, 43, 1
62, 64, 115, 0
63, 9, 67, 3
64, 15, 107, 0
65, 153, 171, 57
66, 47, 87, 47
67, 8, 80, 5
68, 15, 68, 13
69, 7, 55, 2
70, 241, 275, 98
71, 13, 40, 8
72, 4, 59, 3
73, 3, 32, 1
74, 310, 382, 310
75, 5, 40, 5
76, 15, 65, 5
77, 55, 86, 44
78, 23, 47, 4
79, 16, 45, 16
80, 171, 228, 29
81, 266, 306, 257
82, 2, 30, 0
83, 24, 33, 0
84, 12, 56, 7
85, 76, 113, 6
86, 13, 62, 5
87, 50, 66, 16
88, 54, 101, 18
89, 0, 15, 0
90, 126, 145, 73
91, 15, 69, 1
92, 141, 202, 127
93, 3, 50, 3
94, 6, 21, 6
95, 8, 95, 3
96, 36, 65, 17
97, 53, 110, 20
98, 2, 31, 2
99, 110, 160, 61
100, 11, 24, 5
