PID, Wait Time, Turnaround, Response2, 3631, 3657, 3350
3, 18, 50, 18
4, 3809, 3865, 3367
5, 8173, 8176, 8173
6, 128, 142, 24
7, 2275, 2314, 70
8, 4273, 4312, 3880
9, 11, 39, 11
10, 2418, 2476, 2205
11, 7182, 7240, 7182
12, 6858, 6889, 6611
13, 8323, 8362, 8083
14, 4612, 4657, 3826
15, 2977, 3033, 2453
16, 373, 399, 15
17, 31, 83, 31
18, 214, 272, 103
19, 933, 980, 147
20, 4780, 4860, 3772
21, 1860, 1869, 1160
22, 4828, 4863, 3803
23, 3831, 3878, 3831
24, 4267, 4294, 3875
25, 2113, 2139, 2113
26, 4835, 4866, 4835
27, 3435, 3491, 3142
28, 7797, 7844, 7059
29, 7962, 7995, 7962
30, 4830, 4863, 4830
31, 5672, 5676, 4871
32, 6248, 6306, 4912
33, 6249, 6265, 4946
34, 264, 306, 153
35, 6257, 6299, 4960
36, 1532, 1584, 1053
37, 1570, 1610, 1071
38, 8415, 8424, 7929
39, 6793, 6840, 6430
40, 5729, 5773, 4947
41, 1706, 1768, 1071
42, 2259, 2290, 2259
43, 4496, 4543, 3759
44, 6582, 6593, 6382
45, 1291, 1293, 1068
46, 2153, 2166, 1938
47, 8317, 8325, 7868
48, 7213, 7215, 6908
49, 6155, 6208, 4881
50, 2781, 2788, 2208
51, 1491, 1529, 1036
52, 7329, 7337, 6899
53, 3375, 3403, 2934
54, 8141, 8234, 7807
55, 4028, 4091, 3654
56, 783, 854, 90
57, 725, 753, 79
58, 414, 444, 120
59, 433, 499, 159
60, 463, 502, 166
61, 4301, 4342, 3633
62, 655, 667, 181
63, 7330, 7415, 6804
64, 7217, 7247, 6838
65, 8150, 8199, 7719
66, 1573, 1625, 919
67, 659, 673, 264
68, 273, 301, 273
69, 7440, 7490, 6831
70, 1998, 2038, 1998
71, 5703, 5719, 4686
72, 1543, 1607, 870
73, 5708, 5800, 4695
74, 6793, 6835, 6793
75, 6074, 6092, 6074
76, 5013, 5076, 4676
77, 5914, 5964, 4711
78, 822, 846, 822
79, 6053, 6096, 6053
80, 6462, 6493, 6092
81, 3100, 3189, 2652
82, 4117, 4140, 3442
83, 3826, 3883, 3448
84, 7335, 7370, 6744
85, 6438, 6451, 6063
86, 2438, 2460, 1871
87, 7972, 8034, 7538
88, 6231, 6290, 6069
89, 2154, 2160, 1894
90, 4187, 4194, 3433
91, 2425, 2457, 1932
92, 1566, 1614, 1491
93, 1386, 1447, 725
94, 5595, 5655, 4590
95, 4970, 4997, 4602
96, 4975, 4998, 4608
97, 2803, 2878, 2498
98, 6604, 6644, 6604
99, 6790, 6800, 6623
100, 2073, 2122, 1846
