PID, Wait Time, Turnaround, Response2, 2382, 2412, 0
3, 117, 167, 6
4, 1360, 1366, 13
5, 52, 120, 7
6, 1525, 1561, 1450
7, 1700, 1723, 1662
8, 1774, 1810, 1659
9, 40, 67, 21
10, 1141, 1156, 1141
11, 2129, 2192, 1994
12, 1763, 1773, 1763
13, 2059, 2124, 1980
14, 45, 63, 3
15, 2161, 2221, 1978
16, 1722, 1765, 1586
17, 1068, 1120, 917
18, 119, 181, 25
19, 94, 121, 14
20, 1515, 1534, 1312
21, 129, 170, 66
22, 8, 70, 8
23, 1274, 1300, 1033
24, 954, 1003, 864
25, 1451, 1489, 1273
26, 27, 66, 1
27, 1369, 1415, 1271
28, 1569, 1589, 1480
29, 1185, 1243, 990
30, 1395, 1401, 1260
31, 2055, 2136, 1838
32, 0, 42, 0
33, 1108, 1132, 964
34, 920, 941, 800
35, 1514, 1546, 1424
36, 668, 715, 25
37, 2025, 2072, 1780
38, 29, 49, 4
39, 29, 70, 14
40, 2006, 2023, 1764
41, 1902, 1938, 1766
42, 1692, 1741, 1514
43, 724, 777, 724
44, 33, 64, 15
45, 548, 567, 344
46, 95, 121, 28
47, 576, 610, 373
48, 96, 140, 32
49, 1933, 1980, 1708
50, 87, 163, 87
51, 40, 43, 14
52, 1061, 1094, 1061
53, 395, 473, 327
54, 229, 255, 49
55, 911, 932, 769
56, 1548, 1596, 1388
57, 1386, 1425, 1386
58, 756, 777, 756
59, 1603, 1658, 1603
60, 29, 49, 23
61, 126, 214, 16
62, 119, 151, 20
63, 872, 899, 696
64, 690, 712, 690
65, 1732, 1762, 1552
66, 1265, 1312, 1150
67, 760, 768, 694
68, 32, 69, 9
69, 678, 721, 678
70, 90, 154, 82
71, 431, 460, 180
72, 33, 56, 10
73, 1355, 1431, 1254
74, 952, 980, 867
75, 1070, 1138, 1070
76, 801, 830, 618
77, 833, 854, 833
78, 1348, 1363, 1190
79, 1437, 1461, 1437
80, 34, 44, 1
81, 931, 955, 789
82, 76, 89, 76
83, 935, 980, 779
84, 648, 706, 528
85, 1380, 1392, 1380
86, 1112, 1173, 1112
87, 254, 283, 118
88, 5, 39, 5
89, 282, 349, 282
90, 5, 14, 3
91, 174, 193, 108
92, 40, 88, 6
93, 13, 51, 13
94, 145, 153, 97
95, 1118, 1191, 1018
96, 288, 321, 215
97, 281, 316, 230
98, 518, 593, 396
99, 1154, 1215, 1008
100, 697, 745, 630
