PID, Wait Time, Turnaround, Response2, 60, 91, 26
3, 3131, 3155, 13
4, 3061, 3068, 2481
5, 131, 175, 25
6, 3359, 3367, 3111
7, 3668, 3691, 3581
8, 3835, 3843, 3588
9, 1112, 1140, 105
10, 2426, 2441, 2426
11, 4643, 4707, 4345
12, 3874, 3884, 3874
13, 4553, 4590, 4326
14, 1251, 1270, 143
15, 4765, 4827, 4326
16, 3813, 3858, 3518
17, 2318, 2343, 2020
18, 1857, 1893, 1321
19, 1218, 1247, 121
20, 3434, 3455, 2979
21, 1958, 1975, 1279
22, 14, 48, 9
23, 2813, 2839, 2327
24, 2156, 2177, 1952
25, 3380, 3391, 2960
26, 38, 78, 10
27, 3091, 3137, 2954
28, 3562, 3582, 3414
29, 2870, 2902, 2283
30, 3172, 3178, 2953
31, 4676, 4759, 4186
32, 44, 86, 44
33, 2528, 2552, 2255
34, 2150, 2172, 1896
35, 3600, 3605, 3372
36, 1707, 1755, 1185
37, 4677, 4698, 4145
38, 81, 102, 7
39, 114, 128, 15
40, 4628, 4647, 4139
41, 4450, 4458, 4131
42, 4011, 4033, 3637
43, 1930, 1955, 1830
44, 143, 176, 39
45, 1480, 1500, 1123
46, 667, 695, 134
47, 1574, 1580, 1129
48, 730, 748, 166
49, 4605, 4627, 4085
50, 832, 880, 748
51, 333, 336, 143
52, 2904, 2909, 2760
53, 1335, 1414, 1082
54, 940, 967, 710
55, 2551, 2574, 2067
56, 3800, 3849, 3505
57, 3608, 3619, 3502
58, 2057, 2078, 2057
59, 4126, 4153, 3987
60, 21, 41, 16
61, 578, 638, 210
62, 530, 563, 207
63, 2472, 2500, 1999
64, 2006, 2028, 2006
65, 4222, 4252, 3949
66, 3384, 3405, 3092
67, 2117, 2125, 2015
68, 95, 105, 11
69, 2113, 2128, 1999
70, 406, 442, 172
71, 1489, 1521, 956
72, 108, 133, 15
73, 3629, 3677, 3382
74, 2774, 2803, 2578
75, 3112, 3152, 3015
76, 2440, 2470, 1949
77, 2560, 2581, 2560
78, 3709, 3728, 3323
79, 3826, 3850, 3826
80, 719, 732, 462
81, 2803, 2828, 2517
82, 823, 836, 823
83, 2840, 2857, 2507
84, 2299, 2359, 1856
85, 3783, 3795, 3783
86, 3241, 3302, 3241
87, 1317, 1349, 798
88, 13, 47, 13
89, 1396, 1463, 1396
90, 573, 583, 390
91, 1069, 1089, 748
92, 94, 115, 12
93, 48, 58, 12
94, 851, 859, 755
95, 3385, 3430, 3166
96, 1456, 1489, 1338
97, 1547, 1555, 1349
98, 2051, 2098, 1736
99, 3497, 3561, 3154
100, 2588, 2609, 2359
