PID, Wait Time, Turnaround, Response2, 105, 135, 25
3, 5818, 5868, 4681
4, 5849, 5855, 4674
5, 1349, 1417, 99
6, 6219, 6255, 5880
7, 7015, 7038, 6823
8, 7332, 7368, 6836
9, 2389, 2416, 1904
10, 4623, 4638, 4623
11, 8827, 8890, 8306
12, 7428, 7438, 7428
13, 8619, 8684, 8288
14, 2610, 2628, 1911
15, 9097, 9157, 8293
16, 7370, 7413, 6792
17, 4483, 4535, 3909
18, 3317, 3379, 2604
19, 2529, 2556, 1889
20, 6621, 6640, 5777
21, 3730, 3771, 2603
22, 68, 130, 68
23, 5679, 5705, 4524
24, 4242, 4291, 3896
25, 6499, 6537, 5768
26, 1201, 1240, 91
27, 6150, 6196, 5775
28, 7061, 7081, 6693
29, 5457, 5515, 4483
30, 6375, 6381, 5784
31, 9151, 9232, 8177
32, 1811, 1853, 1811
33, 5214, 5238, 4496
34, 4318, 4339, 3842
35, 7016, 7048, 6658
36, 3647, 3694, 2531
37, 9121, 9168, 8153
38, 125, 145, 10
39, 151, 192, 16
40, 9153, 9170, 8157
41, 8747, 8783, 8191
42, 7942, 7991, 7192
43, 3814, 3867, 3814
44, 322, 353, 80
45, 3194, 3213, 2499
46, 1339, 1365, 856
47, 3392, 3426, 2514
48, 1453, 1497, 875
49, 9099, 9146, 8140
50, 1670, 1746, 1670
51, 1065, 1068, 883
52, 5602, 5635, 5602
53, 2834, 2912, 2487
54, 2220, 2246, 1689
55, 5030, 5051, 4305
56, 7704, 7752, 7076
57, 7086, 7125, 7086
58, 4322, 4343, 4322
59, 8066, 8121, 8066
60, 210, 230, 70
61, 1371, 1459, 800
62, 1267, 1299, 803
63, 5186, 5213, 4264
64, 4310, 4332, 4310
65, 8802, 8832, 8043
66, 6861, 6908, 6382
67, 4661, 4669, 4316
68, 421, 458, 57
69, 4311, 4354, 4311
70, 947, 1011, 762
71, 3380, 3409, 2378
72, 323, 346, 104
73, 7396, 7472, 6995
74, 5773, 5801, 5444
75, 6349, 6417, 6349
76, 5226, 5255, 4298
77, 5447, 5468, 5447
78, 7637, 7652, 6942
79, 7941, 7965, 7941
80, 1995, 2005, 1443
81, 6019, 6043, 5410
82, 2272, 2285, 2272
83, 6060, 6105, 5417
84, 4798, 4856, 4203
85, 7905, 7917, 7905
86, 6903, 6964, 6903
87, 3221, 3250, 2250
88, 88, 122, 88
89, 3397, 3464, 3397
90, 1787, 1796, 1394
91, 2856, 2875, 2244
92, 281, 329, 119
93, 125, 163, 125
94, 2580, 2588, 2243
95, 7218, 7291, 6834
96, 3625, 3658, 3355
97, 3636, 3671, 3378
98, 4675, 4750, 4114
99, 7442, 7503, 6822
100, 5601, 5649, 5273
