PID, Wait Time, Turnaround, Response2, 4791, 4821, 4744
3, 2678, 2728, 12
4, 2804, 2810, 14
5, 102, 170, 14
6, 3050, 3086, 2897
7, 3449, 3472, 3347
8, 3606, 3642, 3359
9, 247, 274, 89
10, 2301, 2316, 2301
11, 4323, 4386, 4059
12, 3626, 3636, 3626
13, 4195, 4260, 4041
14, 1116, 1134, 52
15, 4429, 4489, 4043
16, 3565, 3608, 3291
17, 2174, 2226, 1885
18, 1584, 1646, 1232
19, 1063, 1090, 21
20, 3194, 3213, 2762
21, 1770, 1811, 1203
22, 16, 78, 16
23, 2694, 2720, 2198
24, 2025, 2074, 1843
25, 3087, 3125, 2751
26, 48, 87, 9
27, 2935, 2981, 2736
28, 3362, 3382, 3192
29, 2592, 2650, 2156
30, 3036, 3042, 2746
31, 4387, 4468, 3909
32, 60, 102, 60
33, 2474, 2498, 2124
34, 2023, 2044, 1786
35, 3320, 3352, 3137
36, 1681, 1728, 1107
37, 4352, 4399, 3867
38, 71, 91, 12
39, 85, 126, 17
40, 4337, 4354, 3863
41, 4142, 4178, 3861
42, 3749, 3798, 3384
43, 1714, 1767, 1714
44, 115, 146, 44
45, 1411, 1430, 1064
46, 449, 475, 127
47, 1507, 1541, 1047
48, 608, 652, 121
49, 4278, 4325, 3811
50, 711, 787, 711
51, 341, 344, 140
52, 2539, 2572, 2539
53, 1194, 1272, 1028
54, 885, 911, 710
55, 2284, 2305, 1937
56, 3570, 3618, 3259
57, 3251, 3290, 3251
58, 1941, 1962, 1941
59, 3721, 3776, 3721
60, 29, 49, 19
61, 536, 624, 207
62, 503, 535, 212
63, 2289, 2316, 1884
64, 1882, 1904, 1882
65, 4053, 4083, 3688
66, 3106, 3153, 2863
67, 2065, 2073, 1889
68, 47, 84, 1
69, 1890, 1933, 1890
70, 340, 404, 186
71, 1384, 1413, 875
72, 96, 119, 14
73, 3324, 3400, 3135
74, 2533, 2561, 2365
75, 2784, 2852, 2784
76, 2244, 2273, 1833
77, 2343, 2364, 2343
78, 3420, 3435, 3081
79, 3574, 3598, 3574
80, 629, 639, 457
81, 2605, 2629, 2301
82, 769, 782, 769
83, 2613, 2658, 2298
84, 2021, 2079, 1743
85, 3515, 3527, 3515
86, 3005, 3066, 3005
87, 1226, 1255, 736
88, 0, 34, 0
89, 1300, 1367, 1300
90, 522, 531, 367
91, 1012, 1031, 692
92, 71, 119, 10
93, 9, 47, 9
94, 844, 852, 698
95, 3113, 3186, 2928
96, 1357, 1390, 1236
97, 1376, 1411, 1255
98, 1896, 1971, 1636
99, 3226, 3287, 2917
100, 2303, 2351, 2144
