PID, Wait Time, Turnaround, Response2, 6351, 6373, 10
3, 2303, 2339, 0
4, 2426, 2478, 9
5, 5850, 5861, 5566
6, 1980, 2000, 6
7, 5144, 5155, 4805
8, 4794, 4796, 4794
9, 2157, 2161, 2157
10, 3834, 3853, 3312
11, 4470, 4483, 3992
12, 171, 202, 7
13, 5596, 5605, 5509
14, 1097, 1103, 3
15, 5429, 5451, 4734
16, 4524, 4541, 3944
17, 2282, 2288, 2077
18, 6161, 6180, 5426
19, 3511, 3550, 3202
20, 3566, 3574, 3208
21, 100, 114, 6
22, 230, 243, 92
23, 5879, 5941, 5403
24, 1961, 2022, 1514
25, 3791, 3813, 3158
26, 1957, 1973, 1500
27, 156, 204, 82
28, 148, 176, 82
29, 916, 959, 411
30, 3452, 3459, 3143
31, 5236, 5255, 4580
32, 5216, 5230, 4583
33, 5798, 5851, 5331
34, 3014, 3029, 2552
35, 5797, 5807, 5324
36, 2536, 2540, 2536
37, 2460, 2484, 1910
38, 5076, 5087, 4542
39, 2151, 2167, 1908
40, 2755, 2813, 2491
41, 2692, 2735, 2488
42, 5799, 5829, 5238
43, 47, 64, 8
44, 2301, 2313, 1840
45, 2640, 2645, 2437
46, 2342, 2367, 1808
47, 48, 59, 4
48, 2607, 2626, 2416
49, 193, 256, 42
50, 2160, 2210, 1775
51, 87, 131, 52
52, 3097, 3101, 2911
53, 2566, 2576, 2369
54, 5286, 5339, 5109
55, 12, 23, 2
56, 1615, 1653, 1201
57, 3487, 3520, 2861
58, 2088, 2102, 1714
59, 3778, 3831, 3517
60, 5477, 5484, 5069
61, 5629, 5648, 5071
62, 4229, 4253, 3513
63, 1079, 1143, 498
64, 1554, 1589, 1141
65, 3628, 3665, 3486
66, 4533, 4570, 4254
67, 3360, 3382, 2785
68, 4136, 4167, 3468
69, 326, 394, 17
70, 811, 845, 434
71, 5375, 5397, 4967
72, 3686, 3700, 3426
73, 4094, 4146, 3417
74, 73, 115, 4
75, 4061, 4093, 3405
76, 5565, 5581, 4928
77, 3059, 3109, 2680
78, 1235, 1247, 1010
79, 252, 270, 51
80, 4349, 4357, 4132
81, 2465, 2493, 2122
82, 273, 350, 28
83, 2018, 2046, 1482
84, 4286, 4338, 4071
85, 818, 836, 302
86, 4681, 4716, 4071
87, 869, 896, 292
88, 2480, 2502, 2056
89, 108, 158, 18
90, 5320, 5337, 4808
91, 1335, 1349, 907
92, 4664, 4726, 4040
93, 2322, 2329, 2037
94, 1556, 1560, 1420
95, 759, 777, 261
96, 2957, 2988, 2553
97, 2457, 2488, 2010
98, 4403, 4413, 3993
99, 713, 727, 229
100, 3740, 3768, 3211
