PID, Wait Time, Turnaround, Response2, 10547, 10568, 9262
3, 3667, 3707, 11
4, 4213, 4262, 3631
5, 9546, 9563, 9245
6, 3471, 3483, 12
7, 8553, 8562, 7970
8, 7981, 7983, 7981
9, 3611, 3615, 3611
10, 6350, 6363, 5481
11, 7373, 7389, 6660
12, 368, 387, 2
13, 9193, 9210, 9193
14, 2010, 2014, 1579
15, 9091, 9111, 7925
16, 7547, 7568, 6626
17, 3743, 3755, 3529
18, 10337, 10356, 9132
19, 5956, 5992, 5386
20, 5971, 5976, 5408
21, 234, 250, 18
22, 935, 943, 376
23, 9860, 9928, 9123
24, 3292, 3353, 2542
25, 6445, 6456, 5380
26, 3350, 3375, 2543
27, 606, 660, 360
28, 619, 653, 379
29, 1627, 1678, 1457
30, 5757, 5769, 5381
31, 8860, 8879, 7796
32, 8873, 8890, 7820
33, 9804, 9853, 9064
34, 5167, 5185, 4389
35, 9799, 9805, 9080
36, 4368, 4372, 4368
37, 4279, 4296, 3382
38, 8645, 8658, 7795
39, 3590, 3620, 3388
40, 4700, 4754, 4336
41, 4536, 4585, 4340
42, 9947, 9982, 9013
43, 652, 674, 239
44, 4028, 4043, 3335
45, 4502, 4513, 4304
46, 4114, 4137, 3323
47, 80, 86, 1
48, 4481, 4506, 4288
49, 1070, 1133, 184
50, 3800, 3862, 3310
51, 621, 673, 197
52, 5530, 5533, 5165
53, 4443, 4459, 4260
54, 9169, 9220, 8895
55, 24, 43, 24
56, 3009, 3042, 2261
57, 6153, 6175, 5137
58, 3837, 3846, 3265
59, 6621, 6680, 6222
60, 9380, 9393, 8877
61, 9781, 9796, 8889
62, 7396, 7417, 6212
63, 2065, 2121, 1134
64, 2957, 2987, 2218
65, 6402, 6447, 6195
66, 7913, 7946, 7518
67, 6027, 6048, 5065
68, 7268, 7300, 6181
69, 934, 994, 241
70, 1691, 1721, 1071
71, 9303, 9330, 8804
72, 6542, 6552, 6150
73, 7220, 7271, 6159
74, 117, 153, 12
75, 7217, 7240, 6154
76, 9745, 9763, 8776
77, 5466, 5519, 4977
78, 2477, 2487, 2104
79, 698, 710, 240
80, 7803, 7809, 7412
81, 4533, 4565, 4022
82, 868, 943, 231
83, 3852, 3870, 3044
84, 7565, 7623, 7351
85, 1802, 1822, 943
86, 8341, 8378, 7369
87, 1890, 1913, 947
88, 4619, 4633, 3958
89, 404, 461, 184
90, 9419, 9441, 8676
91, 2750, 2766, 2013
92, 8314, 8369, 7347
93, 4321, 4334, 3957
94, 3199, 3201, 2994
95, 1613, 1632, 927
96, 5451, 5476, 4853
97, 4634, 4656, 3952
98, 7986, 7993, 7322
99, 1678, 1694, 908
100, 6743, 6773, 5980
