PID, Wait Time, Turnaround, Response2, 9113, 9166, 8144
3, 11, 87, 11
4, 3663, 3729, 3260
5, 8139, 8174, 8139
6, 2713, 2757, 21
7, 7435, 7442, 7043
8, 7075, 7077, 7075
9, 3226, 3230, 3226
10, 5867, 5878, 4900
11, 6175, 6226, 5910
12, 240, 288, 20
13, 8106, 8123, 8106
14, 1669, 1671, 1422
15, 7852, 7904, 7020
16, 6444, 6461, 5887
17, 3152, 3182, 3152
18, 9037, 9071, 8044
19, 5111, 5164, 4800
20, 5145, 5148, 4823
21, 166, 216, 81
22, 444, 469, 221
23, 8433, 8499, 8052
24, 2761, 2856, 2319
25, 5551, 5593, 4820
26, 2965, 3005, 2342
27, 595, 649, 327
28, 350, 402, 350
29, 1532, 1583, 1329
30, 5124, 5154, 4839
31, 7747, 7800, 6894
32, 7827, 7841, 6923
33, 8380, 8446, 8021
34, 4626, 4660, 3901
35, 8391, 8414, 8052
36, 3879, 3883, 3879
37, 3765, 3777, 3015
38, 7505, 7553, 6895
39, 3042, 3090, 3042
40, 3842, 3932, 3842
41, 3876, 3943, 3876
42, 8855, 8889, 7987
43, 448, 488, 223
44, 3689, 3702, 3017
45, 3864, 3893, 3864
46, 3566, 3622, 3016
47, 56, 79, 2
48, 3861, 3904, 3861
49, 846, 924, 193
50, 3346, 3425, 3013
51, 699, 751, 335
52, 4917, 4919, 4613
53, 3842, 3876, 3842
54, 7860, 7929, 7860
55, 16, 35, 16
56, 2695, 2725, 2068
57, 5394, 5428, 4589
58, 3318, 3343, 2983
59, 5789, 5866, 5505
60, 8438, 8451, 7848
61, 8621, 8634, 7860
62, 6358, 6411, 5503
63, 1723, 1774, 1002
64, 2640, 2667, 2029
65, 5824, 5869, 5490
66, 6636, 6705, 6636
67, 5241, 5294, 4523
68, 6345, 6392, 5473
69, 762, 856, 231
70, 1652, 1681, 953
71, 8137, 8182, 7770
72, 5435, 5481, 5435
73, 6321, 6406, 5463
74, 86, 138, 3
75, 6116, 6172, 5460
76, 8299, 8331, 7732
77, 4771, 4860, 4460
78, 2407, 2416, 1929
79, 616, 645, 214
80, 6812, 6836, 6561
81, 3907, 3955, 3617
82, 695, 783, 226
83, 3355, 3386, 2795
84, 6510, 6586, 6510
85, 1519, 1554, 825
86, 7059, 7110, 6537
87, 1540, 1594, 840
88, 3878, 3925, 3559
89, 460, 517, 213
90, 8213, 8233, 7666
91, 2314, 2344, 1843
92, 7228, 7279, 6535
93, 3902, 3914, 3575
94, 2776, 2796, 2776
95, 1552, 1588, 845
96, 4694, 4754, 4338
97, 4042, 4077, 3576
98, 7185, 7191, 6526
99, 1544, 1576, 827
100, 5958, 6024, 5303
